"Account","Flag","Check Number","Date","Payee","Category","Master Category","Sub Category","Memo","Outflow","Inflow","Cleared","Running Balance"
"Us Bank",,,07/23/2014,"Download from usbank.com. PAYPAL","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$9.99,$0.00,C,$2739.68
"Us Bank",,,07/23/2014,"Download from usbank.com. DARWIN CAFE LLC SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$11.00,$0.00,C,$2728.68
"Us Bank",,,07/23/2014,"Download from usbank.com. SPRIG           415-894-5191CA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$22.00,$0.00,C,$2706.68
"Us Bank",,,07/23/2014,"Download from usbank.com. ROBERT PURCHASE SAN FRANCISCCA","Everyday Expenses:Medical","Everyday Expenses","Medical",,$25.00,$0.00,C,$2681.68
"Us Bank",,,07/23/2014,"Download from usbank.com. Amazon.com      AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$32.31,$0.00,C,$2649.37
"Us Bank",,,07/23/2014,"Download from usbank.com. WHOLE FOODS MARKSan FranciscCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$61.58,$0.00,C,$2587.79
"Us Bank",,,07/24/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.00,$0.00,C,$2582.79
"Us Bank",,,07/24/2014,"Download from usbank.com. CHIPOTLE 1857   SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$7.56,$0.00,C,$2575.23
"Us Bank",,,07/24/2014,"Download from usbank.com. CAFE MADELEINE -SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.65,$0.00,C,$2566.58
"Us Bank",,,07/24/2014,"Download from usbank.com. VENMO           855-812-4430NY","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$20.00,$0.00,C,$2546.58
"Us Bank",,,07/24/2014,"Download from usbank.com. TECHSHOP SOMA   800-6401975 CA",,,,,$150.00,$0.00,C,$2396.58
"Us Bank",,,07/25/2014,"Download from usbank.com. HLU*Hulu 2274453HULU.COM/BILCA","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$7.99,$0.00,C,$2388.59
"Us Bank",,,07/25/2014,"Download from usbank.com. VENMO           855-812-4430NY","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.00,$0.00,C,$2380.59
"Us Bank",,,07/25/2014,"Download from usbank.com. SQ *JOY'S PLACE San FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$11.24,$0.00,C,$2369.35
"Us Bank",,,07/25/2014,"Download from usbank.com. WALGREENS 141 KESAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$11.66,$0.00,C,$2357.69
"Us Bank",,,07/25/2014,"Download from usbank.com. SANRAKU RESTAURASAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$72.35,$0.00,C,$2285.34
"Us Bank",,,07/28/2014,"Download from usbank.com. BLUE FOG MARKETSSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$5.42,$0.00,C,$2279.92
"Us Bank",,,07/28/2014,"Download from usbank.com. JAMBA JUICE #91 SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.69,$0.00,C,$2274.23
"Us Bank",,,07/28/2014,"Download from usbank.com. SUNDANCE KBB    SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.79,$0.00,C,$2264.44
"Us Bank",,,07/28/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$10.00,$0.00,C,$2254.44
"Us Bank",,,07/28/2014,"Download from usbank.com. BITE            SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$10.76,$0.00,C,$2243.68
"Us Bank",,,07/28/2014,"Download from usbank.com. GRUBSTAKE INC   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$14.78,$0.00,C,$2228.90
"Us Bank",,,07/28/2014,"Download from usbank.com. AMAZON MKTPLACE AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$23.38,$0.00,C,$2205.52
"Us Bank",,,07/28/2014,"Download from usbank.com. SPIRO COFFEE    SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$24.65,$0.00,C,$2180.87
"Us Bank",,,07/28/2014,"Download from usbank.com. ONE MEDICAL GROUSAN FRANCISCCA","Everyday Expenses:Medical","Everyday Expenses","Medical",,$25.00,$0.00,C,$2155.87
"Us Bank",,,07/28/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$30.98,$0.00,C,$2124.89
"Us Bank",,,07/28/2014,"Download from usbank.com. BAR NONE        SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$48.00,$0.00,C,$2076.89
"Us Bank",,,07/28/2014,"Download from usbank.com. VENMO           855-812-4430NY","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$50.00,$0.00,C,$2026.89
"Us Bank",,,07/28/2014,"Download from usbank.com. BEAUTIFIED SKIN SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$65.00,$0.00,C,$1961.89
"Us Bank",,,07/28/2014,"Download from usbank.com. INT*GOLDEN GATE SAN FRANCISCCA","Everyday Expenses:Medical","Everyday Expenses","Medical",,$80.00,$0.00,C,$1881.89
"Us Bank",,,07/28/2014,"Download from usbank.com. URBAN-OUTFITTERS972-550-2751PA","Savings Goals:House Stuff","Savings Goals","House Stuff",,$162.68,$0.00,C,$1719.21
"Us Bank",,,07/29/2014,"Download from usbank.com. CAPITAL ONE 360 SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$1.50,$0.00,C,$1717.71
"Us Bank",,,07/29/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.00,$0.00,C,$1712.71
"Us Bank",,,07/29/2014,"Download from usbank.com. CHIPOTLE 1857   SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$7.56,$0.00,C,$1705.15
"Us Bank",,,07/29/2014,"Download from usbank.com. CVS 10080       SAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$13.25,$0.00,C,$1691.90
"Us Bank",,,07/29/2014,"Download from usbank.com. AMC METREON 16 #SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$22.50,$0.00,C,$1669.40
"Us Bank",,,07/29/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$86.06,$0.00,C,$1583.34
"Us Bank",,,07/30/2014,"Download from usbank.com. AMAZON DIG513214","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$8.45,C,$1591.79
"Us Bank",,,07/30/2014,"Download from usbank.com. CHIPOTLE 1857   SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$7.56,$0.00,C,$1584.23
"Us Bank",,,07/30/2014,"Download from usbank.com. FLYWHEEL SOFTWARFLYWHEEL.COMCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.12,$0.00,C,$1576.11
"Us Bank",,,07/30/2014,"Download from usbank.com. SUTTER FINE FOODSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$32.39,$0.00,C,$1543.72
"Us Bank",,,07/31/2014,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1965.99,C,$3509.71
"Us Bank",,,07/31/2014,"Download from usbank.com. Apple","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$11.59,C,$3521.30
"Us Bank",,,07/31/2014,"Download from usbank.com. VENMO","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$10.25,C,$3531.55
"Us Bank",,,07/31/2014,"Download from usbank.com. SQ *WORKSHOP CAFSan FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$4.00,$0.00,C,$3527.55
"Us Bank",,,07/31/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.00,$0.00,C,$3522.55
"Us Bank",,,07/31/2014,"Download from usbank.com. WORKING GIRLS CASAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.73,$0.00,C,$3512.82
"Us Bank",,,07/31/2014,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$12.79,$0.00,C,$3500.03
"Us Bank",,,08/01/2014,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1453.24,C,$4953.27
"Us Bank",,,08/01/2014,"Download from usbank.com. SQ *ANOTHER CAFESan FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.65,$0.00,C,$4944.62
"Us Bank",,,08/01/2014,"Download from usbank.com. MET CAS INS CO","Monthly Bills:Car Insurance","Monthly Bills","Car Insurance",,$49.00,$0.00,C,$4895.62
"Us Bank",,,08/01/2014,"Download from usbank.com. BARCLAYS BANK DE","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$4745.62
"Us Bank",,,08/04/2014,"Download from usbank.com. SUGAR CAFE      SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.00,$0.00,C,$4736.62
"Us Bank",,,08/04/2014,"Download from usbank.com. SPIRO COFFEE    SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.85,$0.00,C,$4726.77
"Us Bank",,,08/04/2014,"Download from usbank.com. DAILYBURN       888-867-8304NY","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$10.00,$0.00,C,$4716.77
"Us Bank",,,08/04/2014,"Download from usbank.com. CB2 #53         SAN FRANCISCCA","Savings Goals:House Stuff","Savings Goals","House Stuff",,$12.90,$0.00,C,$4703.87
"Us Bank",,,08/04/2014,"Download from usbank.com. CHIPOTLE 1230   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$15.71,$0.00,C,$4688.16
"Us Bank",,,08/04/2014,"Download from usbank.com. TARGET T2766    SAN FRANCISCCA","Savings Goals:House Stuff","Savings Goals","House Stuff",,$16.82,$0.00,C,$4671.34
"Us Bank",,,08/04/2014,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$20.08,$0.00,C,$4651.26
"Us Bank",,,08/04/2014,"Download from usbank.com. BOUDIN MACYS 424SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$20.96,$0.00,C,$4630.30
"Us Bank",,,08/04/2014,"Download from usbank.com. NARA SUSHI      SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$22.46,$0.00,C,$4607.84
"Us Bank",,,08/04/2014,"Download from usbank.com. MIZU SPA        SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$25.00,$0.00,C,$4582.84
"Us Bank",,,08/04/2014,"Download from usbank.com. SAFEWAY  STORE  SUNNYVALE   CA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$26.50,$0.00,C,$4556.34
"Us Bank",,,08/04/2014,"Download from usbank.com. SO RESTAURANT   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$30.55,$0.00,C,$4525.79
"Us Bank",,,08/04/2014,"Download from usbank.com. CONTAINERSTORESASAN FRANCISCCA","Savings Goals:House Stuff","Savings Goals","House Stuff",,$32.61,$0.00,C,$4493.18
"Us Bank",,,08/04/2014,"Download from usbank.com. SAFEWAY  STORE  SUNNYVALE   CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$41.55,$0.00,C,$4451.63
"Us Bank",,,08/04/2014,"Download from usbank.com. DISTRICT        SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$46.60,$0.00,C,$4405.03
"Us Bank",,,08/04/2014,"Download from usbank.com. INT*GOLDEN GATE SAN FRANCISCCA","Everyday Expenses:Medical","Everyday Expenses","Medical",,$50.00,$0.00,C,$4355.03
"Us Bank",,,08/04/2014,"Download from usbank.com. MODCLOTH INC.   888-4959699 CA","Everyday Expenses:Clothing","Everyday Expenses","Clothing",,$72.73,$0.00,C,$4282.30
"Us Bank",,,08/04/2014,"Download from usbank.com. CB2 #53         SAN FRANCISCCA","Savings Goals:House Stuff","Savings Goals","House Stuff",,$114.02,$0.00,C,$4168.28
"Us Bank",,,08/04/2014,"Download from usbank.com. BARCLAYS BANK DE","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$4018.28
"Us Bank",,,08/04/2014,"Download from usbank.com. WHOLE FOODS MARKSan FranciscCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$166.86,$0.00,C,$3851.42
"Us Bank",,,08/04/2014,"Download from usbank.com. 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$500.00,$0.00,C,$3351.42
"Us Bank",,,08/05/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.00,$0.00,C,$3346.42
"Us Bank",,,08/05/2014,"Download from usbank.com. LYFT FRI AT 834P855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$8.00,$0.00,C,$3338.42
"Us Bank",,,08/05/2014,"Download from usbank.com. CUP A JOES COFFESAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.43,$0.00,C,$3329.99
"Us Bank",,,08/05/2014,"Download from usbank.com. Mosser Companies","Monthly Bills:Rent","Monthly Bills","Rent",,$1582.72,$0.00,C,$1747.27
"Us Bank",,,08/06/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$10.00,$0.00,C,$1737.27
"Us Bank",,,08/06/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$10.72,$0.00,C,$1726.55
"Us Bank",,,08/07/2014,"Download from usbank.com. BARCLAYS BANK DE","Savings Goals:Savings","Savings Goals","Savings",,$0.00,$2856.67,C,$4583.22
"Us Bank",,,08/07/2014,"Download from usbank.com. PANERA BREAD #45SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$11.98,$0.00,C,$4571.24
"Us Bank",,,08/07/2014,"Download from usbank.com. PGANDE","Monthly Bills:Utilities","Monthly Bills","Utilities",,$41.09,$0.00,C,$4530.15
"Us Bank",,,08/08/2014,"Download from usbank.com. SOUTHWES    5262800-435-9792TX","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.60,$0.00,C,$4524.55
"Us Bank",,,08/08/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$11.52,$0.00,C,$4513.03
"Us Bank",,,08/08/2014,"Download from usbank.com. SUTTER FINE FOODSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$17.39,$0.00,C,$4495.64
"Us Bank",,,08/08/2014,"Download from usbank.com. TEDS SPORTS BAR SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$22.00,$0.00,C,$4473.64
"Us Bank",,,08/08/2014,"Download from usbank.com. OOLA RESTAURANT SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$40.00,$0.00,C,$4433.64
"Us Bank",,,08/08/2014,"Download from usbank.com. SOUTHWES    5262800-435-9792TX","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$150.60,$0.00,C,$4283.04
"Us Bank",,,08/08/2014,"Download from usbank.com. 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$250.00,$0.00,C,$4033.04
"Us Bank",,,08/11/2014,"Download from usbank.com. SQ *DELISH DELI San FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$3.99,$0.00,C,$4029.05
"Us Bank",,,08/11/2014,"Download from usbank.com. CUP A JOES COFFESAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.95,$0.00,C,$4023.10
"Us Bank",,,08/11/2014,"Download from usbank.com. IKEA EAST BAY   EMERYVILLE  CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$7.62,$0.00,C,$4015.48
"Us Bank",,,08/11/2014,"Download from usbank.com. Amazon Services-866-216-1072WA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.99,$0.00,C,$4005.49
"Us Bank",,,08/11/2014,"Download from usbank.com. MODERN THAI     SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$11.96,$0.00,C,$3993.53
"Us Bank",,,08/11/2014,"Download from usbank.com. HERBIVORE       BERKELEY    CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$17.28,$0.00,C,$3976.25
"Us Bank",,,08/11/2014,"Download from usbank.com. TFI*TICKETFLY EV877-435-9849CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$18.00,$0.00,C,$3958.25
"Us Bank",,,08/11/2014,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$20.00,$0.00,C,$3938.25
"Us Bank",,,08/11/2014,"Download from usbank.com. BITE            SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$20.63,$0.00,C,$3917.62
"Us Bank",,,08/11/2014,"Download from usbank.com. FANDANGO.COM    FANDANGO.COMCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$24.50,$0.00,C,$3893.12
"Us Bank",,,08/11/2014,"Download from usbank.com. CARDMEMBER SERV",,,,,$34.00,$0.00,C,$3859.12
"Us Bank",,,08/11/2014,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$37.65,$0.00,C,$3821.47
"Us Bank",,,08/11/2014,"Download from usbank.com. WHOLE FOODS MARKSan FranciscCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$125.94,$0.00,C,$3695.53
"Us Bank",,,08/11/2014,"Download from usbank.com. COMCAST CALIFORN800-COMCAST CA","Monthly Bills:Internet","Monthly Bills","Internet",,$151.30,$0.00,C,$3544.23
"Us Bank",,,08/11/2014,"Download from usbank.com.","Savings Goals:Savings","Savings Goals","Savings",,$2856.67,$0.00,C,$687.56
"Us Bank",,,08/12/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.00,$0.00,C,$682.56
"Us Bank",,,08/12/2014,"Download from usbank.com. CRAFTSMAN AND WOSAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$13.29,$0.00,C,$669.27
"Us Bank",,,08/12/2014,"Download from usbank.com. BLUE FOG MARKETSSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$17.87,$0.00,C,$651.40
"Us Bank",,,08/13/2014,"Download from usbank.com. SUTTER FINE FOODSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$19.46,$0.00,C,$631.94
"Us Bank",,,08/13/2014,"Download from usbank.com. SPRIG           415-894-5191CA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$32.00,$0.00,C,$599.94
"Us Bank",,,08/14/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$3.18,$0.00,C,$596.76
"Us Bank",,,08/14/2014,"Download from usbank.com. LYFT WED AT 930A855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$7.00,$0.00,C,$589.76
"Us Bank",,,08/14/2014,"Download from usbank.com. CHIPOTLE 1857   SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$7.56,$0.00,C,$582.20
"Us Bank",,,08/14/2014,"Download from usbank.com. WALGREENS 500 GESAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$8.47,$0.00,C,$573.73
"Us Bank",,,08/14/2014,"Download from usbank.com. Uber Technologie866-5761039 CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$9.96,$0.00,C,$563.77
"Us Bank",,,08/14/2014,"Download from usbank.com. 21ST AMENDMENT BSAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$21.00,$0.00,C,$542.77
"Us Bank",,,08/14/2014,"Download from usbank.com. RESTAURANT LULU SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$48.42,$0.00,C,$494.35
"Us Bank",,,08/15/2014,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1965.99,C,$2460.34
